scene	Nc	Hc	full_histogram
uNb9QFRL6hY_region39	3	0.922620774256889	"[23095.  2259.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  3619.]"
uNb9QFRL6hY_region46	5	2.089209610908404	"[29231.  9583.     0.     0.     0.     0.     0.  7957.  6684.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 18312.]"
uNb9QFRL6hY_region55	5	1.9203047592013283	"[60833. 15903. 24251.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0. 11321.
  7428.]"
uNb9QFRL6hY_region54	1	-0.0	"[21268.     0.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
     0.]"
uNb9QFRL6hY_region49	3	1.217724100736345	"[29199.  4435.     0.     0.     0.     0.     0. 10371.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
     0.]"
ur6pFq6Qu1A_region1	5	2.1085405761152445	"[29081. 32173.     0.     0.     0.     0.     0. 37831.     0.     0.
  3914.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 20755.]"
uNb9QFRL6hY_region56	2	0.6029176941345096	"[16192.     0.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  2796.]"
ur6pFq6Qu1A_region13	8	2.3921676606933824	"[50611. 30191.  3246. 19141.     0.     0.     0. 17913.     0.     0.
     0.     0.     0.     0.     0.     0.     0.  1199.     0.   705.
 23192.]"
uNb9QFRL6hY_region57	5	1.4683154153048004	"[62916.  7807.     0.     0.     0.     0.     0.  7104.     0.     0.
  3468.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  8952.]"
uNb9QFRL6hY_region7	6	1.939022707094936	"[49227.  6009. 30644.     0.     0.     0.     0. 11213.     0.     0.
  1220.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  6667.]"
uNb9QFRL6hY_region47	4	1.376486413505482	"[69831. 13838.     0.     0.     0.     0.  2296. 22504.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
     0.]"
uNb9QFRL6hY_region58	2	0.4229191207382319	"[26097.     0.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  2455.]"
ur6pFq6Qu1A_region10	9	2.2247231584090112	"[78366. 35429.  8463.     0. 10779.     0.  1352.   993.     0.     0.
  6839.     0.     0.     0.     0.     0.     0.     0.     0.  1234.
 37434.]"
ur6pFq6Qu1A_region0	7	2.315473074150655	"[53996. 55205.     0.     0. 15445.     0. 21838.  1723.     0.     0.
  3661.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 48609.]"
ur6pFq6Qu1A_region11	4	1.6187807450487663	"[82833. 40446.     0.     0.     0.     0.     0.  3226.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 48743.]"
ur6pFq6Qu1A_region14	9	2.225592800169062	"[52847. 17734.  4965.     0.     0.     0. 11159.  4094.     0.     0.
     0.  2042.     0.     0.     0.     0.     0.   127.     0.   511.
 21125.]"
uNb9QFRL6hY_region8	10	2.747617546165218	"[50428. 17010.     0. 25190.  9117.     0.  8300.  6733.  1682.     0.
  2950.     0.     0.     0.     0.     0.     0.     0.     0.  4027.
 22271.]"
ur6pFq6Qu1A_region15	9	2.368568697904885	"[6.6140e+04 2.7428e+04 0.0000e+00 1.6507e+04 0.0000e+00 0.0000e+00
 0.0000e+00 6.7520e+03 2.0570e+03 0.0000e+00 3.6330e+03 0.0000e+00
 8.2840e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 5.3000e+01 3.6766e+04]"
uNb9QFRL6hY_region9	5	2.0834369073632417	"[40740. 29408.     0.     0.     0.     0.  2916. 26234.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 23985.]"
ur6pFq6Qu1A_region18	6	1.8801255467996367	"[61112. 35238.  1419.     0.     0.     0.     0.  5629.     0.     0.
  2523.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 39385.]"
ur6pFq6Qu1A_region19	7	2.176493180902468	"[16262. 28668.     0.     0.  5924.     0.   559.  3469.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.  4135.
 32876.]"
ur6pFq6Qu1A_region12	9	2.5603755843905778	"[39722. 15142.  4179. 10307.     0.     0.     0.  4717.  2761.     0.
     0.     0.  7267.     0.     0.     0.     0.     0.     0.   879.
 12542.]"
ur6pFq6Qu1A_region16	9	2.4876625251689166	"[71659. 35628.  3890.     0.     0.     0.     0.  7020.     0.     0.
  3408.     0. 28245.     0.     0.     0.     0.   959. 12350.     0.
 34205.]"
ur6pFq6Qu1A_region20	8	1.7897504310935775	"[71642.  2810.  1724.     0.     0.     0.  4183.  4801.  4750.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.  5338.
 13330.]"
uNb9QFRL6hY_region6	6	1.6076769761821401	"[67717.  9630.     0.     0.     0.     0.     0.     0.  5356.     0.
     0.     0.     0.     0.     0.     0.  1879.  6828.     0.     0.
  8548.]"
ur6pFq6Qu1A_region29	3	0.9466653972177802	"[22963.   177.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 10804.]"
ur6pFq6Qu1A_region17	4	1.6765800051072632	"[27566. 33172.     0.     0.     0.     0.     0.  1609.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 33081.]"
ur6pFq6Qu1A_region21	8	2.7309010518532855	"[32794. 26337.     0.     0.     0.     0.  6574.  4582.  9296.     0.
     0.     0.     0.     0.     0.     0.     0.  9385.     0. 14030.
 22909.]"
ur6pFq6Qu1A_region23	6	1.8761664465062449	"[78374. 22166.     0.     0.     0.     0.     0. 11216.     0.     0.
     0.     0.     0.     0.     0.     0.  1458.  7357.     0.     0.
 20553.]"
ur6pFq6Qu1A_region26	7	2.3715987040012525	"[50882. 21652. 27572.     0.     0.     0.     0.  5319.     0.     0.
     0.  1879.     0.     0.     0.     0.     0.     0.     0.  9823.
 26811.]"
ur6pFq6Qu1A_region2	8	2.328991185390822	"[44789. 46481.     0.     0.  3519.     0.  2098.  9967.     0.     0.
  1539.     0. 19490.     0.     0.     0.     0.     0.     0.     0.
 56878.]"
ur6pFq6Qu1A_region7	6	2.285920606927487	"[57469. 25378.     0.     0.  2209.     0. 21896. 23034.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 30810.]"
ur6pFq6Qu1A_region8	4	1.4521838163883156	"[56410. 11831.     0.     0.     0.     0.     0.  7089.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 10081.]"
ur6pFq6Qu1A_region25	9	1.9199002924619046	"[109040.  24958.   3333.      0.      0.      0.      0.   9146.      0.
      0.   3742.      0.      0.      0.      0.      0.   1213.   5392.
      0.    965.  28409.]"
ur6pFq6Qu1A_region28	3	1.5388525871452736	"[47308. 28687.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 27910.]"
ur6pFq6Qu1A_region27	10	2.62320053997136	"[59027. 21546.  4606. 21764.     0.     0.     0.  5009.     0.     0.
     0.     0.  5867.     0.     0.     0.     0.  1142. 11519.  1927.
 19568.]"
ur6pFq6Qu1A_region4	7	2.2106294835909845	"[38729. 13584.     0.     0.     0.     0.     0.  7264.     0.     0.
  4066.     0.     0.     0.     0.     0.  1992.  4699.     0.     0.
  9259.]"
vyrNrziPKCB_region11	9	2.203780363136652	"[58020.     0.  8023.     0.     0.     0.     0.  6945.  1681.     0.
     0.     0.     0.     0.     0.  7225.  2583.  1171.  9557.     0.
  8915.]"
ur6pFq6Qu1A_region30	4	1.5348436564466297	"[75719. 19295.     0.     0.     0.     0.     0. 11196.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 14862.]"
ur6pFq6Qu1A_region22	3	1.1689080641245533	"[87421. 23967.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 13791.]"
ur6pFq6Qu1A_region24	7	2.384047849430069	"[51065. 23009.  6652.     0.     0.     0.  6655.  4158.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0. 30455.
 42598.]"
vyrNrziPKCB_region0	1	-0.0	"[    0. 15895.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
     0.]"
ur6pFq6Qu1A_region3	6	2.203284019118604	"[58014. 32570.     0.     0.     0.     0. 23516.  5805.     0.     0.
  4713.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 42797.]"
vyrNrziPKCB_region13	5	1.958475912114538	"[9952. 6169.    0.    0.    0.    0.    0. 5746.    0.    0.    0.    0.
    0.    0.    0.    0.    0.    0.    0.  739. 1908.]"
ur6pFq6Qu1A_region9	4	1.585004765787953	"[69894. 11769.     0.     0.     0.     0.     0. 20560.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 13950.]"
vyrNrziPKCB_region17	8	2.389299266402574	"[28768.  6321.     0.     0.     0.     0.     0. 18748.     0.     0.
     0.  1210.     0.     0.     0.  7013.  5721.   700.     0.     0.
  5900.]"
vyrNrziPKCB_region15	7	2.5099008059727415	"[24577.  8714.     0.     0.     0.     0.     0. 18210.     0.     0.
     0.     0.     0. 12005.     0.     0.  5670.  1978.     0.     0.
  7573.]"
vyrNrziPKCB_region1	5	1.8820169041857042	"[39847. 29610.     0.     0.     0.     0.     0.  6131.  8800.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  5291.]"
ur6pFq6Qu1A_region6	6	2.0027762985951942	"[93398. 25125.     0.     0.     0.     0.  5885. 15098.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0. 10758.
 25032.]"
ur6pFq6Qu1A_region5	7	2.377507407921896	"[26078.  8346.     0.     0.  5084.     0.     0. 20198.     0.     0.
     0.     0.     0.     0.     0.     0.  2645.  2941.     0.     0.
  8252.]"
vyrNrziPKCB_region20	10	2.1313883871673793	"[57556. 10743.     0.     0.     0.     0.     0. 22335.  1756.     0.
   796.  1755.     0.     0.     0.     0.  3465.   671.     0.  1002.
 12619.]"
vyrNrziPKCB_region10	9	2.445488681494218	"[58805. 20070.     0.  8070.  2592.     0.     0. 15777.  4272.     0.
   760.     0.  6571.     0.     0.     0.     0.     0.     0.     0.
 17960.]"
vyrNrziPKCB_region12	5	1.6525514076208443	"[27637.  3493.     0.     0.     0.     0.     0.  5308.  2664.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  4224.]"
vyrNrziPKCB_region2	10	2.8782098992773197	"[30874. 21906.     0. 12510.  6716.     0.  1901. 12774. 14877.     0.
  1848.     0.     0.     0.     0.     0.     0.     0.     0.  4648.
 35104.]"
vyrNrziPKCB_region14	10	2.6669358127956198	"[47593. 22398.     0. 10459.  7279.     0.     0. 19284.    58.     0.
  1655.     0.  5985.     0.     0.     0.     0.     0.     0.  3188.
 22047.]"
vyrNrziPKCB_region22	6	2.3760515931192216	"[54272. 24837.     0.     0.     0.     0.     0. 24191.  5020.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0. 32242.
 31637.]"
vyrNrziPKCB_region28	4	1.7230960661752288	"[25021.  5837.     0.     0.     0.     0.     0.  8243.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  7488.]"
vyrNrziPKCB_region18	6	1.9383018943360104	"[49145. 19510.     0.     0.     0.     0.     0.     0.   551.     0.
     0.     0.     0.  6044.     0.     0.     0.     0.     0.  5408.
 38224.]"
vyrNrziPKCB_region24	6	1.6309780788823078	"[63080. 34242.     0.     0.     0.     0.     0.  1431.  1797.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0. 11435.
  2826.]"
vyrNrziPKCB_region26	2	0.6581163658930453	"[27477.     0.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  5635.]"
vyrNrziPKCB_region21	5	1.932134119869756	"[29033.  7879.     0.     0.     0.     0.     0. 12399.     0.     0.
  1431.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 11824.]"
vyrNrziPKCB_region16	7	2.255052623752685	"[73500. 18878.     0. 21655.     0.     0.     0. 16475.     0.     0.
  2262.     0.     0.     0.     0.     0.     0.     0.     0.  4335.
 31159.]"
vyrNrziPKCB_region19	9	2.347480075196526	"[32923. 15191.     0.     0.  5996.     0. 20310.     0.   961. 72877.
  1520.     0.  4709.     0.     0.     0.     0.     0.     0.     0.
 10028.]"
vyrNrziPKCB_region36	6	2.334356625016907	"[52269. 24423.     0.     0. 10235.     0.     0. 10213. 20216.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 17709.]"
vyrNrziPKCB_region31	9	2.5569789294168195	"[3.6413e+04 1.2665e+04 0.0000e+00 0.0000e+00 3.4170e+03 0.0000e+00
 2.8000e+01 1.6034e+04 5.3030e+03 0.0000e+00 0.0000e+00 0.0000e+00
 5.4980e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
 0.0000e+00 4.3850e+03 2.6087e+04]"
vyrNrziPKCB_region23	12	3.0436094848519524	"[32997. 16261. 33939.     0.  5820.     0.     0.  5674.  2684.     0.
   197.  8021.     0.     0. 10280.     0.     0.  1459.     0. 17846.
 21291.]"
vyrNrziPKCB_region30	7	2.2399881237006483	"[67168. 17531.     0.     0. 11682.     0.  3806. 12286.  9385.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 12735.]"
vyrNrziPKCB_region27	4	1.8070354547611576	"[27209. 11984.     0.     0.     0.     0.     0.  6892.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 10872.]"
vyrNrziPKCB_region32	2	0.4297019099850308	"[21706.  2094.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
     0.]"
vyrNrziPKCB_region34	6	1.6663256031085152	"[33978. 80610.     0.     0.     0.     0.     0.  5592.  5806.     0.
   643.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 11575.]"
vyrNrziPKCB_region29	6	1.6821952916330152	"[46747.  3433.     0.     0.     0.     0.     0. 10062.   865.     0.
  1770.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 15742.]"
vyrNrziPKCB_region33	8	2.6653867839823815	"[32000. 33558.  6273.     0.     0. 22029.     0. 20432.  4347.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.  3387.
 31143.]"
vyrNrziPKCB_region40	6	1.9826997461619402	"[37544. 11986.     0.     0.     0.     0.     0.  2858.  6226.     0.
  1479.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 23992.]"
vyrNrziPKCB_region35	4	0.5914134309017192	"[ 13434. 125234.      0.      0.      0.      0.      0.    299.      0.
      0.      0.      0.      0.      0.      0.      0.      0.      0.
      0.      0.   2274.]"
vyrNrziPKCB_region25	8	2.65187850719323	"[39977. 23287. 35878.     0.     0.     0.     0. 13759.     0.     0.
     0.  5274.     0.     0.     0.     0.     0.   770.     0. 19013.
 22693.]"
vyrNrziPKCB_region39	5	1.982631446578047	"[19865. 15007.     0.     0.     0.     0.     0.  2482.  7839.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 32198.]"
vyrNrziPKCB_region45	11	3.025369926338931	"[28286. 18093. 23506.     0. 11116.     0.  3221.  8945.  3149.     0.
     0.  5107.     0.     0.  4791.     0.     0.  1128.     0.     0.
 16142.]"
vyrNrziPKCB_region42	3	1.229648030525123	"[87973. 18694.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 23468.]"
vyrNrziPKCB_region37	4	1.9336273445054273	"[26365. 37825.     0.     0.     0.     0.     0. 35072.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 16195.]"
vyrNrziPKCB_region4	6	2.3224612370535627	"[24033. 13521.     0.     0.     0.     0.     0.  5730.  3172.     0.
  7911.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 11117.]"
vyrNrziPKCB_region49	6	2.2968071607846707	"[50545. 18083.     0.     0. 38208.     0.  5903.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0. 17050.
 14178.]"
vyrNrziPKCB_region46	7	1.8447513858346625	"[72369. 28485.     0.     0.   295.     0.  4391. 19584.  4306.     0.
     0.     0.     0.     0.     0.     0.     0.  3633.     0.     0.
     0.]"
vyrNrziPKCB_region3	3	1.5045050302273866	"[11631. 16869.     0.     0.     0.     0.     0. 26503.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
     0.]"
vyrNrziPKCB_region41	9	1.827459400831252	"[57573.  8807.     0.     0.     0.     0.     0. 16840.  1886.     0.
  1448.  1483.     0.     0.     0.     0.  2353.  2022.     0.  1101.
     0.]"
vyrNrziPKCB_region38	9	2.616811765775613	"[49821. 14513.     0.     0. 11331. 11228.     0.  4660.  3097.     0.
  2006.     0.     0.     0.     0.     0.     0.     0.     0.  9864.
 23688.]"
vyrNrziPKCB_region50	8	2.5774007706464768	"[54244. 15579.     0.     0. 22828.     0.  6860. 13310.     0.     0.
  3759.     0.     0.     0.     0.     0.     0.     0.     0.  7013.
 27380.]"
vyrNrziPKCB_region52	6	1.7208755640038536	"[50031.     0. 12432.     0.     0.     0.     0.     0.     0.     0.
  8863.  1451.     0.     0.     0.     0.     0.  1185.     0.     0.
  8378.]"
vyrNrziPKCB_region56	7	2.246760217985757	"[24350.  3403.     0.     0.     0.     0.     0. 11150.  4481.     0.
   505.     0.     0.     0.     0.     0.  6581.     0.     0.     0.
  4184.]"
vyrNrziPKCB_region43	7	2.422402036987226	"[59887. 13780.     0. 21313.     0.     0.     0. 19614. 12207.     0.
  3048.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 18853.]"
vyrNrziPKCB_region44	10	2.511248503222977	"[40875.  9802.     0.     0.     0.     0.     0. 21324.  4609.     0.
   887.  1237.     0.     0.     0.  6787.  3443.  1061.     0.     0.
 10527.]"
vyrNrziPKCB_region48	10	2.3701496014684675	"[59741. 13574.     0.     0.  8167. 11171.  1058.  3594.  3402.     0.
   832.     0.     0.     0.     0.     0.     0.     0.     0.  4974.
 10739.]"
vyrNrziPKCB_region47	5	2.154955103619658	"[35483. 13706.  8516.     0.     0.     0.     0. 15327.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 17529.]"
vyrNrziPKCB_region62	2	0.957211480829482	"[10225. 16766.     0.     0.     0.     0.     0.     0.     0.     0.
     0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
     0.]"
